start_date,end_date,Count_sum,postcode,latitude,longitude
2023-5-4,2023-5-11,5,6630966128803840 green West Siberian Laika,53.362446124796605,-2.935373114555773
2023-5-20,2023-5-27,12,3966086489833472 purple Irish Terrier,53.38534686557501,-2.9708568969526823
2023-5-28,2023-6-4,43,805234330828800 ivory Jagdterrier,53.38919487868086,-2.9472070087479096
2023-6-5,2023-6-12,38,5181337948389376 black Hovawart,53.39000162403738,-2.9780020090582866
2023-6-13,2023-6-20,12,2063830200877056 teal Gascon Saintongeois,53.392332119157565,-2.9500825588745556
2023-6-21,2023-6-28,11,8832724771012608 lime Chinese Chongqing Dog,53.42061489505715,-2.9307993812171844
2023-6-29,2023-7-6,8,6088097001373696 salmon Ratonero Mallorquin,53.42690672368139,-2.9464205315339314
2023-6-29,2023-7-6,36,5882870235136000 gold Norwegian Elkhound,53.39478773137878,-2.956863817272506
2023-7-7,2023-7-14,4,3853409862025216 white Doberman Pinscher,53.400868923123504,-2.9730398739055772
2023-7-15,2023-7-22,34,1389077219770368 fuchsia Lupo Italiano,53.38885312915026,-2.9240945797654376
2023-7-23,2023-7-30,36,3289950900453376 indigo Eurasier,53.38862091416868,-2.9397412124812945
2023-8-8,2023-8-15,35,631891103318016 magenta Gull Dong,53.39483468967236,-2.951364639060216
2023-8-8,2023-8-15,45,5247174375899136 indigo Grand Basset Griffon Vendéen,53.40772699396505,-2.965587295693581
2023-8-16,2023-8-23,13,7000189717970944 indigo English Cocker Spaniel,53.42080078149371,-2.9473968570180205
2023-8-24,2023-8-31,17,6262711849582592 indigo Toy Manchester Terrier,53.394577168303364,-2.9496145864183063
2023-9-9,2023-9-16,8,7369232325017600 ivory Polish Greyhound,53.394923377334855,-2.9497230934973686
2023-9-17,2023-9-24,5,4341503786745856 magenta German Spitz,53.384437786981245,-2.9529139645694613
2023-9-25,2023-10-2,14,8095424080510976 grey King Shepherd,53.381238160802084,-2.9343319182630694
2023-9-25,2023-10-2,21,3428013863600128 fuchsia Treeing Tennessee Brindle,53.363477743716544,-2.945746886665461
2023-10-3,2023-10-10,12,674767816359936 mint green West Siberian Laika,53.38944133937583,-2.9440122503986004
2023-10-11,2023-10-18,20,4430238794645504 sky blue Phu Quoc Ridgeback,53.40910662267804,-2.9450463858297553
2023-10-19,2023-10-26,41,4274342049349632 plum Pont-Audemer Spaniel,53.39132064657721,-2.9470580967533806
2023-11-4,2023-11-11,2,6907503417753600 azure Kromfohrländer,53.37795500791118,-2.975355685935824
2023-11-12,2023-11-19,35,7177025269792768 pink Pointer,53.365771138948546,-2.962615994881048
2023-11-12,2023-11-19,38,343713366671360 sky blue Galgo Español,53.37762125110489,-2.9348735941956647
2023-11-28,2023-12-5,32,4670604296847360 plum Lancashire Heeler,53.3977944502595,-2.9771628741144696
2023-11-28,2023-12-5,28,4256019328794624 lime Neapolitan Mastiff,53.3825805730025,-2.9308733556275683
2023-12-14,2023-12-21,7,1320355211771904 violet Miniature Fox Terrier,53.40293447654099,-2.9607311757094976
2023-12-14,2023-12-21,38,2367796214235136 yellow Hovawart,53.400747053255465,-2.9457343562647793
2023-12-22,2023-12-29,23,3222316219629568 cyan Bhotia,53.389631334037425,-2.95164155444877
2024-1-7,2024-1-14,39,4229030471532544 silver Dachshund,53.42336500447716,-2.965430386792036
2024-1-15,2024-1-22,48,1315899864776704 gold Italian Greyhound,53.38312775019627,-2.924957232972588
2024-1-15,2024-1-22,2,6687666114396160 salmon Barbet,53.399669086584026,-2.9454633207133156
2024-1-23,2024-1-30,27,6007036517023744 yellow Japanese Spitz,53.417392345849215,-2.961109486097712
2024-1-31,2024-2-7,7,5626147886858240 yellow Petit Basset Griffon Vendéen,53.415475421757414,-2.927321903626762
2024-2-8,2024-2-15,25,5900862266277888 maroon Perro de Pastor Mallorquin,53.382116310785264,-2.9546571472375263
2024-2-16,2024-2-23,27,2762923644551168 tan Chilean Terrier,53.41133581647119,-2.971443055075156
2024-2-24,2024-3-2,11,8364126162124800 teal Staffordshire Bull Terrier,53.38931713067398,-2.944593778456351
2024-3-3,2024-3-10,5,1542245964578816 red Rat Terrier,53.38710078798946,-2.9417542158308834
2024-3-19,2024-3-26,13,5449840922198016 fuchsia English Setter,53.407922100776645,-2.928627070931725
2024-3-19,2024-3-26,42,1001151354896384 violet Mountain Feist,53.38240889099924,-2.9230808450980703
2024-3-27,2024-4-3,20,2877118503452672 purple Lakeland Terrier,53.3763659610194,-2.958882303998621
2022-1-9,2022-1-16,48,915668916502528 grey Artois Hound,53.379457683899965,-2.9520888885917884
2022-1-9,2022-1-16,31,6698432469139456 violet Karakachan dog,53.381210495966066,-2.959606460753662
2022-1-17,2022-1-24,17,4534684570615808 purple Portuguese Pointer,53.39490921161808,-2.94764799071811
2022-1-25,2022-2-1,1,582709820784640 gold Dogue de Bordeaux,53.39048223157643,-2.9385244310244616
2022-2-10,2022-2-17,38,5290704429383680 ivory Swedish White Elkhound,53.39459423731184,-2.9292975907421805
2022-2-18,2022-2-25,37,5027723116281856 lime Alaskan Husky,53.41874068609726,-2.968438942459102
2022-2-26,2022-3-5,47,930203800961024 pink Estrela Mountain Dog,53.425780917093526,-2.9575222697192203
2022-2-26,2022-3-5,31,3239706236026880 teal Vizsla,53.41473833969316,-2.929746261588548
2022-3-14,2022-3-21,11,1200859411120128 lime Cesky Terrier,53.36975627703605,-2.9676828306572816
2022-3-22,2022-3-29,24,6329691870855168 teal Galgo Español,53.407989151774046,-2.9496539567240916
2022-3-22,2022-3-29,23,5030812084862976 indigo Komondor,53.37081486525466,-2.942507874798366
2022-3-30,2022-4-6,6,2269613693861888 cyan Can de Chira,53.39059306425768,-2.9416612842712766
2022-4-15,2022-4-22,8,3176636960735232 magenta Rough Collie,53.36637297882342,-2.962237120175473
2022-4-23,2022-4-30,34,1710097264803840 orange American Foxhound,53.39145797352309,-2.9486852600872453
2022-4-23,2022-4-30,30,215071842107392 red Phu Quoc Ridgeback,53.41012287385542,-2.9788847299469126
2022-5-1,2022-5-8,27,2649630324031488 olive Patagonian Sheepdog,53.415256070693445,-2.9210529082741914
2022-5-17,2022-5-24,35,7745548111052800 ivory Swedish Lapphund,53.416755067659274,-2.9618538610131964
2022-5-25,2022-6-1,21,4367799331848192 plum Drentse Patrijshond,53.392696831313636,-2.9625186429024097
2022-5-25,2022-6-1,21,4202998462939136 green Australian Stumpy Tail Cattle Dog,53.382582898439935,-2.957336249697505
2022-6-2,2022-6-9,20,3838375656161280 plum Japanese Terrier,53.38737637495549,-2.9457877338004437
2022-6-18,2022-6-25,9,1418368968032256 lime Alano Español,53.412447445955685,-2.9742215196134794
2022-6-18,2022-6-25,5,86575297855488 grey Caucasian Shepherd Dog,53.41670285244469,-2.9746351429566857
2022-6-26,2022-7-3,19,3946227557203968 orange Spinone Italiano,53.394560979880524,-2.928212282442132
2022-7-12,2022-7-19,48,6314936055627776 blue Denmark Feist,53.39302258489311,-2.9519513380694207
2022-7-20,2022-7-27,48,1531277809287168 azure Romanian Mioritic Shepherd Dog,53.393052433757795,-2.9321906753274334
2022-7-28,2022-8-4,8,6764230904643584 orange Jagdterrier,53.40191569027758,-2.981468915758569
2022-7-28,2022-8-4,4,615167444385792 turquoise Seppala Siberian Sleddog,53.38963141979127,-2.948938569685879
2022-8-13,2022-8-20,27,6276518256836608 yellow Blue Lacy,53.37986337692812,-2.9441639580300034
2022-8-13,2022-8-20,15,2686883784032256 tan Sinhala Hound,53.41681846089776,-2.9648257475589617
2022-8-21,2022-8-28,11,7999605752987648 turquoise Yorkshire Terrier,53.39781868387168,-2.9630136410237355
2022-9-6,2022-9-13,22,2140945455775744 olive Belgian Shepherd,53.39206609233414,-2.9531283328400377
2022-9-6,2022-9-13,36,5677474614607872 red Canadian Eskimo Dog,53.39347608167208,-2.9486007720478256
2022-9-22,2022-9-29,48,6560612094050304 pink Patagonian Sheepdog,53.38733703213003,-2.9796133454040046
2022-9-30,2022-10-7,23,5144653080821760 violet Kintamani,53.412069610161666,-2.965557735294965
2022-9-30,2022-10-7,36,8295761714348032 orchid New Guinea Singing Dog,53.40085054818322,-2.94561267928043
2022-10-16,2022-10-23,9,7157826757591040 turquoise Hokkaido,53.38822688365098,-2.9599439817014854
2022-10-16,2022-10-23,43,2015592080998400 pink Tosa,53.37821417492109,-2.9422804514146037
2022-11-1,2022-11-8,32,7057841722490880 tan Vikhan,53.38572871484073,-2.9496121319447184
2022-11-9,2022-11-16,36,1814373551046656 lavender Smooth Collie,53.38728587083521,-2.9726729831998
2022-11-9,2022-11-16,21,2931766650208256 gold Miniature Pinscher,53.39695873125666,-2.9422746732557243
2022-11-25,2022-12-2,17,5594161891770368 mint green Pyrenean Sheepdog,53.398214097348934,-2.935329453670306
2022-11-25,2022-12-2,19,2878440187363328 purple German Shorthaired Pointer,53.38934213941683,-2.9294153468887316
2022-12-11,2022-12-18,24,1263980089704448 white Patterdale Terrier,53.37085923893076,-2.952564402883695
2022-12-11,2022-12-18,32,6851658713661440 sky blue Griffon Bleu de Gascogne,53.386894023668894,-2.9593081963538452
2022-12-19,2022-12-26,47,6459117157744640 lime Kuvasz,53.419808860456364,-2.9440651791207983
2022-12-27,2023-1-3,28,202797016416256 indigo Black Mouth Cur,53.38433799554555,-2.9231863299866063
2023-1-12,2023-1-19,32,4627186088673280 ivory Karst Shepherd,53.4034471414228,-2.970752745750019
2023-1-12,2023-1-19,48,4131714058158080 violet Bull Terrier,53.415982336527186,-2.931330831192895
2023-1-28,2023-2-4,16,3450197942206464 olive Cardigan Welsh Corgi,53.383142909321336,-2.9303611362087167
2023-2-5,2023-2-12,30,69296657006592 silver Rhodesian Ridgeback,53.378991116556854,-2.9499063407255335
2023-2-13,2023-2-20,42,1284171997642752 plum Dingo,53.420116545103184,-2.9569686305089817
2023-2-13,2023-2-20,5,1051697153572864 teal Saarloos Wolfdog,53.39389576521024,-2.943828159698569
2023-2-21,2023-2-28,16,8757606134841344 white Magyar agár,53.38625963681961,-2.94543785489077
2023-3-9,2023-3-16,5,1332796062695424 lavender Sloughi,53.39890530236021,-2.96920646452611
2023-3-17,2023-3-24,9,4566671391981568 violet Dogue de Bordeaux,53.410461034724534,-2.92994560633133
2023-3-25,2023-4-1,47,8078618718633984 purple Basque Shepherd Dog,53.420821830304405,-2.956496136379201
2023-4-2,2023-4-9,14,6349755051409408 olive Lhasa Apso,53.38731729695244,-2.947999423297688
2023-4-10,2023-4-17,14,6639971272228864 orange Old Croatian Sighthound,53.40595285883513,-2.9398590880371103
2023-4-10,2023-4-17,38,437921674952704 azure Lithuanian Hound,53.37115221483686,-2.963865052944243
2023-4-26,2023-5-3,8,4021947329413120 grey Mucuchies,53.39274630824551,-2.9411767764868273
2023-4-26,2023-5-3,47,4743554245066752 red Yorkshire Terrier,53.37817752772191,-2.948639316238882
2023-5-12,2023-5-19,34,2431768544149504 plum Billy,53.394085247795196,-2.961324907123071
2023-5-12,2023-5-19,19,5907424844185600 grey Segugio dell'Appennino,53.365083248201344,-2.935385042932353
2023-5-20,2023-5-27,31,3176398353072128 silver Black Norwegian Elkhound,53.410493814275,-2.9548835134260116
2023-6-5,2023-6-12,18,5366847251677184 salmon Akita,53.39625753486649,-2.9690802610210767
2023-6-5,2023-6-12,47,2389784259461120 lavender Kuvasz,53.38576124771056,-2.9305182413449984
2023-6-13,2023-6-20,38,5423924405862400 grey German Hound,53.407099882916526,-2.981569461266986
2023-6-29,2023-7-6,14,3871551124406272 orange Black Russian Terrier,53.37190504363501,-2.9607447857405305
2023-7-7,2023-7-14,34,1673165342244864 magenta Staffordshire Bull Terrier,53.40528639626115,-2.9371421362343426
2023-7-7,2023-7-14,37,5547635767246848 violet Black Norwegian Elkhound,53.37746751502116,-2.9189703963037346
2023-7-23,2023-7-30,41,7488734872207360 silver Black Russian Terrier,53.370252526557394,-2.9411726446725197
2023-7-23,2023-7-30,4,5674565443256320 salmon Chien Français Tricolore,53.40983760007789,-2.9557526167837977
2023-8-8,2023-8-15,8,8189734578814976 lavender German Pinscher,53.40887335504759,-2.9537512573525646
2023-8-16,2023-8-23,37,1688766389420032 turquoise Kerry Blue Terrier,53.37133283157842,-2.9649104054622057
2023-8-16,2023-8-23,32,1604606477991936 salmon Bearded Collie,53.37440863292583,-2.972611558349513
2023-8-24,2023-8-31,25,7196460936331264 purple Huntaway,53.39605602748505,-2.9500411561984947
2023-9-1,2023-9-8,44,1188454314541056 purple Portuguese Podengo,53.38904881796988,-2.9677209262968063
2023-9-9,2023-9-16,9,7613065948299264 pink Swedish Vallhund,53.39338472187551,-2.9482271314242325
2023-9-25,2023-10-2,47,4708572229271552 purple Bakharwal dog,53.396828374645736,-2.982180356938102
2023-9-25,2023-10-2,37,3218890135961600 teal White Swiss Shepherd Dog,53.39998426565241,-2.9575142816121343
2023-10-3,2023-10-10,16,615217018961920 mint green Bully Kutta,53.38205062377966,-2.978365467688377
2023-10-11,2023-10-18,18,2162232519557120 grey Saluki,53.39866332405115,-2.9326467626783597
2023-10-19,2023-10-26,13,3702639963406336 magenta West Highland White Terrier,53.410786417206864,-2.9745814799321124
2023-10-27,2023-11-3,28,8533896671002624 red Jonangi,53.392095462440174,-2.948923016709273
2023-11-4,2023-11-11,9,6840112058990592 teal Tyrolean Hound,53.39017630841531,-2.9456577791557947
2023-11-12,2023-11-19,25,7217703393689600 pink Schweizerischer Niederlaufhund,53.42186280164707,-2.944923023813999
2023-11-20,2023-11-27,40,5521217454866432 blue Tamaskan Dog,53.40852260519381,-2.951028742873291
2023-11-28,2023-12-5,2,2533240724258816 mint green Spinone Italiano,53.389055612698925,-2.980254694665632
2023-12-14,2023-12-21,23,7274884962975744 magenta Afghan Hound,53.37805673616609,-2.9597791465014325
2023-12-14,2023-12-21,8,1317387750080512 mint green Austrian Black and Tan Hound,53.36508745452954,-2.9416680587225983
2023-12-30,2024-1-6,22,1706557783932928 tan Grand Anglo-Français Blanc et Orange,53.42755377037294,-2.9426083229085407
2024-1-7,2024-1-14,26,7533211276017664 magenta Drever,53.39375736270356,-2.957841583584127
2024-1-7,2024-1-14,8,8223526402129920 green Wirehaired Pointing Griffon,53.38070141468088,-2.9751139505148103
2024-1-15,2024-1-22,17,1589120312803328 indigo Terrier Brasileiro,53.39582779974409,-2.9572628921207524
2024-1-23,2024-1-30,13,421034882760704 indigo Treeing Tennessee Brindle,53.398706334916895,-2.983934425108714
2024-1-31,2024-2-7,45,6019050253582336 yellow Airedale Terrier,53.411533542694805,-2.9543495665069486
2024-2-8,2024-2-15,6,2317602495922176 mint green Boston Terrier,53.38637067583761,-2.9432534810413244
2024-2-24,2024-3-2,17,2346795646582784 red Kokoni,53.399987626925,-2.9416401121885656
2024-2-24,2024-3-2,39,3428953752600576 olive Šarplaninac,53.36723058688631,-2.940486037616779
2024-3-11,2024-3-18,15,3968574821498880 white Bhotia,53.392739232626994,-2.9475782640494117
2024-3-11,2024-3-18,38,8542271328747520 yellow Pshdar Dog,53.38490231226082,-2.962221078794869
2024-3-19,2024-3-26,11,2589350550306816 blue Pomeranian,53.383879678358326,-2.9447793919895275
2024-3-27,2024-4-3,38,8897521113890816 tan Cão da Serra de Aires,53.407818155492215,-2.9359127283869384
2022-1-9,2022-1-16,24,4956935065436160 pink Russian Spaniel,53.385644829710095,-2.953876195346197
2022-1-17,2022-1-24,34,8238792695611392 cyan Picardy Spaniel,53.42532339874081,-2.9533675119504323
2022-1-25,2022-2-1,15,1066476077318144 gold American Hairless Terrier,53.381074835398614,-2.9385142212641995
2022-2-2,2022-2-9,34,4194191252914176 red Pudelpointer,53.39838806593364,-2.941153653659512
2022-2-10,2022-2-17,27,6620219269185536 black Japanese Spitz,53.38971199602389,-2.9587249779600597
2022-2-10,2022-2-17,13,7342814551605248 yellow Koolie,53.393628487258674,-2.950106845211849
2022-2-18,2022-2-25,11,601614291304448 maroon Russian Toy,53.38394652906681,-2.9447803855572374
2022-2-26,2022-3-5,21,4265289438986240 plum Briard,53.39913185080453,-2.93500794963893
2022-3-14,2022-3-21,3,6280353771683840 fuchsia Old Danish Pointer,53.37676170964478,-2.9756512941420397
2022-3-22,2022-3-29,14,8567871105925120 grey English Toy Terrier,53.363472012361726,-2.9616946355464506
2022-3-30,2022-4-6,36,7710597747572736 teal Redbone Coonhound,53.39144626890037,-2.9372571471367337
2022-3-30,2022-4-6,27,5498574437613568 pink Puli,53.41720532169319,-2.92707038870617
2022-4-7,2022-4-14,38,4434833103126528 orchid French Bulldog,53.39394730769547,-2.9541441321241564
2022-4-15,2022-4-22,29,8722547140984832 maroon Greek Shepherd,53.36411978481496,-2.9295049314013113
2022-5-1,2022-5-8,27,8484204945866752 purple Wirehaired Vizsla,53.41403015943324,-2.948297066456007
2022-5-9,2022-5-16,18,7414063252373504 fuchsia American Bully,53.36364577391574,-2.9392867438169787
2022-5-17,2022-5-24,47,7995903205965824 ivory Telomian,53.401241170459734,-2.934444336448223
2022-5-17,2022-5-24,33,5904044323241984 azure Galgo Español,53.39505016189852,-2.9679815645821463
2022-6-2,2022-6-9,26,2058557188997120 yellow Dogue de Bordeaux,53.39576939698113,-2.938090497001781
2022-6-2,2022-6-9,48,2340424951791616 sky blue Pomeranian,53.377088889577976,-2.9613699248045577
2022-6-18,2022-6-25,5,3766751231737856 sky blue Chinese Chongqing Dog,53.402695645848745,-2.9495499814962614
2022-6-26,2022-7-3,21,2996566587604992 red Alaskan Malamute,53.39377172685654,-2.948576964897711
2022-6-26,2022-7-3,44,8075544331550720 olive Chow Chow,53.393596271181856,-2.9494485982654624
2022-7-4,2022-7-11,27,3474179187802112 fuchsia Gończy Polski,53.393925610475634,-2.9475715914825287
2022-7-12,2022-7-19,28,7296778785259520 yellow Sussex Spaniel,53.41265477646096,-2.9713551999772108
2022-7-20,2022-7-27,5,7536524948144128 ivory Japanese Chin,53.38999466494789,-2.9489913283721307
2022-8-5,2022-8-12,28,2673081640288256 silver Pug,53.37660314745721,-2.9534618061672973
2022-8-13,2022-8-20,27,6391545053839360 sky blue Boxer,53.3950160379227,-2.9489944269020043
2022-8-21,2022-8-28,14,3728860556296192 plum Basset Bleu de Gascogne,53.42122197011993,-2.951105541745278
2022-8-21,2022-8-28,14,5665209561645056 orange Afghan Hound,53.36829012794039,-2.9465241517270897
2022-8-29,2022-9-5,31,293673726115840 black Rottweiler,53.39047296271886,-2.968873042158407
2022-9-6,2022-9-13,12,1707599149924352 orange American Water Spaniel,53.377129384398636,-2.944164662428534
2022-9-22,2022-9-29,23,8931930881916928 orange Norwegian Lundehund,53.38517437940319,-2.9256368391788783
2022-9-30,2022-10-7,13,4963231795773440 green Tamaskan Dog,53.38119971243836,-2.916719225852262
2022-9-30,2022-10-7,20,8814646209282048 pink Bull Terrier,53.39143639384445,-2.949055584224311
2022-10-16,2022-10-23,2,7150826556489728 orange Podenco Canario,53.3874869351417,-2.9407600906265543
2022-10-16,2022-10-23,47,1869982472339456 cyan Basset Hound,53.41854777829931,-2.9738406423130073
